"UniqueID","Probability1"
6533,-1.29304346734558
6534,-1.02769585420385
6535,1.29876411573207
6536,-0.601045753228897
6537,0.314390508047538
6538,1.00828239872517
6539,0.83878491061289
6540,-1.54153006412756
6541,-0.660071021957813
6542,-1.62092553970243
6543,-1.20599266026935
6544,0.770021971586866
6545,-1.15537639931803
6546,-1.13076050708779
6547,-1.77889917920535
6548,1.2105269402302
6549,0.430738098207816
6550,0.27513595164378
6551,0.330167887967071
6552,-1.220131967394
6553,-1.13890804398077
6554,-1.29793954363459
6555,0.967926104850425
6556,-1.08208582121897
6557,-1.15530976192948
6558,0.541262187338566
6559,-1.00207421307618
6560,1.01952813638315
6561,-0.738710925655774
6562,-1.38594830688281
6563,-1.27912594939679
6564,-1.38225209473343
6565,-1.50798095649888
6566,-1.40153152476445
6567,-1.48957265004747
6568,0.993162952210408
6569,0.986523885261629
6570,-1.6363101926519
6571,-0.80964635105014
6572,0.945476503711355
6573,1.0270390169561
6574,1.1205493987147
6575,-0.923938934681634
6576,-0.408678822845015
6577,-1.70500645188987
6578,-1.57041011374999
6579,-1.43472342770375
6580,-1.21437375649893
6581,0.103864032595446
6582,-1.10967097519325
6583,-0.740865975261266
6584,-0.952209755821025
6585,-1.1861484860788
6586,-0.686368769556531
6587,-0.891695498156395
6588,-1.61871217654748
6589,-1.50090982349114
6590,-0.672171857224078
6591,0.0803996909312678
6592,-1.42542152967175
6593,-1.89494338148486
6594,-1.17444843741869
6595,-1.22509848458285
6596,-2.0094514339977
6597,-1.38172590195235
6598,-1.61811754730288
6599,-1.71178148168975
6600,-0.838153559402174
6601,-0.890781803339437
6602,-1.48981139777216
6603,-1.63081185847012
6604,-1.02493456327283
6605,-0.773372341340406
6606,1.02670863317833
6607,-1.34199095378687
6608,0.617622282225285
6609,0.612830222373416
6610,-1.61502911815826
6611,-1.31899373925806
6612,-0.773826611073482
6613,-1.5057590052288
6614,-0.901893997111466
6615,-1.25587931135254
6616,-1.13289147675979
6617,-1.12426427660316
6618,-1.29242172088683
6619,-0.752821626269171
6620,-1.05600289928953
6621,-1.70493557054402
6622,-0.979454028306377
6623,-1.41215392322069
6624,-0.888597022474627
6625,-0.763577197636985
6626,-1.11268951133829
6627,-1.22965452828119
6628,-1.64312905199031
6629,-1.36975807715381
6630,-1.02991245228019
6631,-1.05043406384004
6632,-1.29417251016219
6633,0.776151602677107
6634,-1.49836489294124
6635,-0.723694582945791
6636,-0.571260827204401
6637,-0.776350793065881
6638,-0.596643670979551
6639,-0.848648656879369
6640,-0.729331490404304
6641,-0.764741864414604
6642,-0.690990181585692
6643,-0.545182383506396
6644,-0.758057134335503
6645,0.820737165528313
6646,0.266669485271264
6647,-1.32313535369831
6648,-1.18898547581386
6649,-0.868177417161158
6650,1.02843921843728
6651,-1.37630268095854
6652,-1.34077586600005
6653,-1.56383115528098
6654,-1.06687086798154
6655,-0.547666162637346
6656,-1.03580174272925
6657,-1.4858045108642
6658,-1.03253462877502
6659,-1.20515441602599
6660,-1.20972220889796
6661,-1.63891692402551
6662,-1.95135958039259
6663,0.309865628285207
6664,-1.24646240441713
6665,-1.08571506255079
6666,-1.76278163818935
6667,-0.914130590864188
6668,-1.27062154540708
6669,-1.30280080668039
6670,1.07195017355108
6671,1.08032432868432
6672,-1.19282234428902
6673,-1.1984445204761
6674,-0.796471239803876
6675,-2.02783843225872
6676,-1.8516507438156
6677,-1.50362775724068
6678,-1.45142740023816
6679,-1.65743648153429
6680,0.952994779779961
6681,-1.47571846120223
6682,-1.64619885102709
6683,-1.04672428863337
6684,-0.625461524928954
6685,-1.59136070859376
6686,-1.26250273627928
6687,-1.28097672197091
6688,1.05754704630736
6689,-1.64177923638726
6690,-1.4195255128177
6691,-0.691918012662709
6692,-0.932101109003358
6693,-1.57217164246665
6694,1.08584783210852
6695,-1.14839977107511
6696,-1.67385778667324
6697,0.984322409255928
6698,-0.0703890260680409
6699,-1.4351121402255
6700,-1.36462505744975
6701,-0.0112056349529953
6702,-1.8734299653693
6703,-1.01703338736646
6704,-1.23351141081152
6705,-0.982848068404741
6706,-1.00886158997899
6707,-0.836393008248682
6708,-1.78595606459502
6709,-1.50498148782522
6710,-1.91577957932439
6711,-1.06443153850787
6712,-1.97243711546873
6713,-0.951324787103593
6714,-1.55693151886887
6715,-1.44545665581918
6716,-1.67416470221338
6717,-1.09731004169403
6718,-1.09882210345428
6719,-1.09035175846669
6720,1.08720882437611
6721,-1.05625457817579
6722,-1.42533968125698
6723,0.331338277899619
6724,-1.00838079724432
6725,-1.09193795687875
6726,-1.03473953312708
6727,0.441452540594143
6728,1.03721533131536
6729,-1.56353863621703
6730,-1.34009063399391
6731,-0.0456294650605923
6732,-1.41789810607306
6733,-1.08236350354141
6734,-1.53446052265062
6735,-1.32382413429719
6736,-0.341268156901633
6737,-0.922533731560847
6738,-1.06412553522043
6739,-1.81552617204005
6740,-1.67328079991512
6741,-1.15761836044486
6742,-1.45537062916529
6743,-0.983596706896228
6744,0.191660823166599
6745,-0.977601202801255
6746,-1.5003570111644
6747,-1.38646449485748
6748,-1.17991157819601
6749,-1.11266915776632
6750,1.15727174137144
6751,-1.45806073747537
6752,1.07422335573011
6753,-2.91368499541963
6754,-1.24975585661634
6755,-1.34485372584671
6756,-0.76110919108804
6757,-1.17439072912093
6758,-1.04955945562409
6759,-1.73474487144393
6760,-1.02109371538876
6761,-0.904800415087219
6762,-1.16412801557304
6763,-1.09096480343513
6764,1.07857950924016
6765,-0.714770819499039
6766,-1.23305724714812
6767,-1.04413141039581
6768,-1.1064240663892
6769,-1.19792168281388
6770,-1.11472280230783
6771,-2.77238449272321
6772,-1.32039885807708
6773,-1.41126503399774
6774,-1.49232654054548
6775,-1.13555405583059
6776,-1.89384591348534
6777,-1.5376991722362
6778,-0.554686508030333
6779,-0.944329211876135
6780,0.449912855826145
6781,0.0319888390900106
6782,-1.28465893838416
6783,-1.48394353038867
6784,-0.895810212905986
6785,-1.16697810696051
6786,-0.886291266268831
6787,1.04111194222449
6788,-1.18427033300954
6789,-1.0423312355034
6790,-0.754645115632633
6791,-1.23050615368707
6792,-1.55223661023685
6793,-0.726971425635694
6794,-1.57126896922835
6795,-1.03069344511985
6796,-1.72267139536143
6797,-1.00603072794289
6798,-1.05384338583217
6799,-0.418447751419754
6800,-1.02985476313687
6801,-1.34385565559068
6802,-1.05631330373426
6803,-1.76309370352785
6804,-1.25461035824708
6805,-0.735350617944943
6806,-1.04586804811519
6807,0.921588623026587
6808,1.38742435573458
6809,-0.0983150777093484
6810,0.277077324631524
6811,-1.11858648975729
6812,-0.733491661599173
6813,-1.2006689188814
6814,-1.13060126040653
6815,-1.4132254907202
6816,0.309714439553429
6817,-1.28101399882066
6818,-1.05024556249238
6819,1.21669270468415
6820,-1.167046042485
6821,-1.29644194662884
6822,-0.984668099501047
6823,-0.497169593694969
6824,-0.31110864197606
6825,1.18028166797375
6826,-2.31774052505277
6827,-1.44702693582717
6828,-1.64925135126035
6829,-1.71740106290959
6830,-2.07475500279725
6831,-1.24141899397602
6832,-1.05445384168832
6833,-1.37248642952218
6834,-1.28170539689427
6835,1.1149992057938
6836,-1.22938545929169
6837,-1.03851604414871
6838,-0.155889541387343
6839,-1.26499426250346
6840,-1.05636870864035
6841,-1.2069525124002
6842,-1.14023001285595
6843,-1.62924817744449
6844,1.11202427592402
6845,-0.268264651493633
6846,-1.41613757114539
6847,-0.946634892033672
6848,-1.70086068841666
6849,-1.21481120679463
6850,-1.03830827731759
6851,-1.22590244588731
6852,0.544216200573805
6853,-1.5133926438142
6854,-1.00660978580471
6855,-1.50535000950157
6856,-1.86928499169994
6857,-2.04297088175854
6858,-1.30128130137885
6859,1.0998377735932
6860,1.04520184681537
6861,-1.12393716758968
6862,-1.44353092630151
6863,-1.09333116330892
6864,-0.937738732280706
6865,-1.19056104655568
6866,0.894044533956172
6867,-0.168178153042737
6868,-1.19189995763213
6869,-0.666624489680706
6870,-0.991525712134015
6871,-1.37421644020488
6872,-1.54521381981292
6873,-1.04930491229163
6874,-0.982583867284454
6875,-1.10683840106088
6876,-1.92013368638675
6877,-1.36063909117149
6878,-0.347486499884354
6879,-1.01748649666175
6880,-1.5463835275057
6881,-2.01860212147695
6882,-1.40829660037442
6883,-1.43649089548953
6884,-2.01262864357475
6885,1.39827937113715
6886,-1.04276949966762
6887,-1.40065469014097
6888,-1.15258369354309
6889,-1.43528065257231
6890,-1.2317432635614
6891,-1.3042102773128
6892,-0.827693137983079
6893,-1.00228147504541
6894,-1.4389298959401
6895,-1.19601615013312
6896,-1.23395375795282
6897,-1.49564409941045
6898,-1.56429387973149
