"UniqueID","Probability1"
6533,0.00770642201834862
6534,0.0869565217391304
6535,0.952054794520548
6536,0.428571428571429
6537,0.106382978723404
6538,0.957446808510638
6539,0.4
6540,0
6541,0.0335570469798658
6542,0.00770642201834862
6543,0.00770642201834862
6544,0.2
6545,0.00770642201834862
6546,0.00770642201834862
6547,0.00770642201834862
6548,0.5
6549,1
6550,0.625
6551,0.106382978723404
6552,0.214285714285714
6553,0.0588235294117647
6554,0.00770642201834862
6555,0.957446808510638
6556,0.00770642201834862
6557,0.00770642201834862
6558,0.25
6559,0.00770642201834862
6560,0.963636363636364
6561,0.866666666666667
6562,0.00770642201834862
6563,0.00770642201834862
6564,0.00770642201834862
6565,0.00770642201834862
6566,0.0384615384615385
6567,0.138888888888889
6568,0.963636363636364
6569,0.893617021276596
6570,0.00770642201834862
6571,0.0727272727272727
6572,0.963636363636364
6573,1
6574,0.957446808510638
6575,0.00770642201834862
6576,0.421052631578947
6577,0.00770642201834862
6578,0.00770642201834862
6579,0.00770642201834862
6580,0.00770642201834862
6581,1
6582,0.0205761316872428
6583,0.00770642201834862
6584,0.625
6585,0.00770642201834862
6586,0.0588235294117647
6587,0.666666666666667
6588,0.00770642201834862
6589,0.00770642201834862
6590,0.666666666666667
6591,0.957446808510638
6592,0.00770642201834862
6593,0.00770642201834862
6594,0.00770642201834862
6595,0.00770642201834862
6596,0.00770642201834862
6597,0.00770642201834862
6598,0.00770642201834862
6599,0.00770642201834862
6600,0.866666666666667
6601,0.625
6602,0.00770642201834862
6603,0.00770642201834862
6604,0.00770642201834862
6605,0
6606,0.739130434782609
6607,0.00770642201834862
6608,0.963636363636364
6609,0.25
6610,0.00770642201834862
6611,0.0205761316872428
6612,0.727272727272727
6613,0.00770642201834862
6614,0.0262237762237762
6615,0.00770642201834862
6616,0.333333333333333
6617,0.0335570469798658
6618,0.00770642201834862
6619,0.0731707317073171
6620,0.0262237762237762
6621,0.0262237762237762
6622,0
6623,0.00770642201834862
6624,0.0262237762237762
6625,0.0335570469798658
6626,0.0262237762237762
6627,0.00770642201834862
6628,0.0262237762237762
6629,0.0642201834862385
6630,0.0262237762237762
6631,0.0642201834862385
6632,0.166666666666667
6633,0.952054794520548
6634,0.0262237762237762
6635,0.227272727272727
6636,0.227272727272727
6637,0.227272727272727
6638,0.227272727272727
6639,0.227272727272727
6640,0.227272727272727
6641,0.227272727272727
6642,0.227272727272727
6643,0.227272727272727
6644,0.227272727272727
6645,0.5
6646,0.533333333333333
6647,0.0335570469798658
6648,0.0335570469798658
6649,0.6
6650,0.5
6651,0.00770642201834862
6652,0.00770642201834862
6653,0.0205761316872428
6654,0.00770642201834862
6655,0.0515463917525773
6656,0.1875
6657,0.00770642201834862
6658,0.0384615384615385
6659,0.00770642201834862
6660,0.169491525423729
6661,0.00770642201834862
6662,0.00770642201834862
6663,0.00770642201834862
6664,0.169491525423729
6665,0.0384615384615385
6666,0.00770642201834862
6667,0.0205761316872428
6668,0.00770642201834862
6669,0.00770642201834862
6670,0.909090909090909
6671,0.909090909090909
6672,0.00770642201834862
6673,0.0335570469798658
6674,0.0205761316872428
6675,0.00770642201834862
6676,0.00770642201834862
6677,0.00770642201834862
6678,0.0205761316872428
6679,0.00770642201834862
6680,0.828571428571429
6681,0.00770642201834862
6682,0.00770642201834862
6683,0.0588235294117647
6684,0.227272727272727
6685,0.00770642201834862
6686,0.00770642201834862
6687,0.00770642201834862
6688,0.952054794520548
6689,0.00770642201834862
6690,0.00770642201834862
6691,0.0515463917525773
6692,0.032258064516129
6693,0.00770642201834862
6694,0.963636363636364
6695,0.0205761316872428
6696,0.00770642201834862
6697,0.625
6698,0.00770642201834862
6699,0.0262237762237762
6700,0.00770642201834862
6701,0.428571428571429
6702,0.00770642201834862
6703,0.0262237762237762
6704,0.333333333333333
6705,0.0335570469798658
6706,0.0262237762237762
6707,0.0731707317073171
6708,0.00770642201834862
6709,0.0262237762237762
6710,0.00770642201834862
6711,0.0642201834862385
6712,0.00770642201834862
6713,0.213114754098361
6714,0.0335570469798658
6715,0.0205761316872428
6716,0.0262237762237762
6717,0.0262237762237762
6718,0.213114754098361
6719,0.0642201834862385
6720,0.952054794520548
6721,0.0262237762237762
6722,0.00770642201834862
6723,0.952054794520548
6724,0.0727272727272727
6725,0.0262237762237762
6726,0.0515463917525773
6727,1
6728,0.771428571428571
6729,0.00770642201834862
6730,0.00770642201834862
6731,0.6
6732,0.00770642201834862
6733,0.00770642201834862
6734,0.0205761316872428
6735,0.0515463917525773
6736,0.00770642201834862
6737,0.00770642201834862
6738,0.129032258064516
6739,0.032258064516129
6740,0.00770642201834862
6741,0.689655172413793
6742,0.00770642201834862
6743,0.0205761316872428
6744,0.169491525423729
6745,0.689655172413793
6746,0.00770642201834862
6747,0.00770642201834862
6748,0.0205761316872428
6749,0.0727272727272727
6750,0.963636363636364
6751,0.00770642201834862
6752,0.152542372881356
6753,0.032258064516129
6754,0.00770642201834862
6755,0.00770642201834862
6756,0.00770642201834862
6757,0.169491525423729
6758,0.25
6759,0.0205761316872428
6760,0.00770642201834862
6761,0.00770642201834862
6762,0.0205761316872428
6763,0.00770642201834862
6764,0.963636363636364
6765,0.0205761316872428
6766,0.00770642201834862
6767,0.00770642201834862
6768,0.291666666666667
6769,0.0205761316872428
6770,0.0727272727272727
6771,0.00770642201834862
6772,0.00770642201834862
6773,0.00770642201834862
6774,0.00770642201834862
6775,0.666666666666667
6776,0.00770642201834862
6777,0.00770642201834862
6778,0.00770642201834862
6779,0.0515463917525773
6780,0.952054794520548
6781,0.152542372881356
6782,0.0205761316872428
6783,0.00770642201834862
6784,0.00770642201834862
6785,0.571428571428571
6786,0.00770642201834862
6787,0.828571428571429
6788,0.0335570469798658
6789,0.0262237762237762
6790,0.0262237762237762
6791,0.00770642201834862
6792,0.00770642201834862
6793,0.161290322580645
6794,0.00770642201834862
6795,0.333333333333333
6796,0.0262237762237762
6797,0.0335570469798658
6798,0.0731707317073171
6799,0.0642201834862385
6800,0.0335570469798658
6801,0.0335570469798658
6802,0.0262237762237762
6803,0.0262237762237762
6804,0.0262237762237762
6805,0.00770642201834862
6806,0.0262237762237762
6807,0.952054794520548
6808,0.952054794520548
6809,0.00770642201834862
6810,0.7
6811,0.00770642201834862
6812,0.0180722891566265
6813,0.00770642201834862
6814,0.00770642201834862
6815,0.0205761316872428
6816,0.625
6817,0.0588235294117647
6818,0.0205761316872428
6819,1
6820,0.0205761316872428
6821,0.0205761316872428
6822,0.214285714285714
6823,0.0588235294117647
6824,0.213114754098361
6825,0.957446808510638
6826,0.00770642201834862
6827,0.0869565217391304
6828,0.00770642201834862
6829,0.0205761316872428
6830,0.0205761316872428
6831,0.689655172413793
6832,0.00770642201834862
6833,0.0205761316872428
6834,0.00770642201834862
6835,0.875
6836,0.00770642201834862
6837,0.625
6838,0.7
6839,0.00770642201834862
6840,0.00770642201834862
6841,0.00770642201834862
6842,0.0205761316872428
6843,0.00770642201834862
6844,0.891891891891892
6845,0.957446808510638
6846,0.00770642201834862
6847,0.169491525423729
6848,0.00770642201834862
6849,0.0205761316872428
6850,0.0180722891566265
6851,0.00770642201834862
6852,0.4
6853,0.00770642201834862
6854,0.00770642201834862
6855,0.0205761316872428
6856,0.00770642201834862
6857,0.0205761316872428
6858,0.00770642201834862
6859,0.4
6860,0.891891891891892
6861,0.00770642201834862
6862,0.0205761316872428
6863,0.0205761316872428
6864,0.169491525423729
6865,0.00770642201834862
6866,0.739130434782609
6867,0.153846153846154
6868,0.0205761316872428
6869,0.363636363636364
6870,0.363636363636364
6871,0.00770642201834862
6872,0.0642201834862385
6873,0.0515463917525773
6874,0.214285714285714
6875,0.00770642201834862
6876,0.00770642201834862
6877,0.00770642201834862
6878,0.125
6879,0.0262237762237762
6880,0.00770642201834862
6881,0.00770642201834862
6882,0.00770642201834862
6883,0.00770642201834862
6884,0.0262237762237762
6885,0.957446808510638
6886,0.0180722891566265
6887,0.00770642201834862
6888,0.0180722891566265
6889,0.0180722891566265
6890,0.00770642201834862
6891,0.0180722891566265
6892,0.0262237762237762
6893,0.0180722891566265
6894,0.00770642201834862
6895,0.0205761316872428
6896,0.00770642201834862
6897,0.0205761316872428
6898,0.0262237762237762
6899,0.0262237762237762
6900,0.0262237762237762
6901,0.0262237762237762
6902,0.00770642201834862
6903,0.161290322580645
6904,0.952054794520548
6905,0.00770642201834862
6906,0.00770642201834862
6907,0.0262237762237762
6908,0.00770642201834862
6909,0.0515463917525773
