"UniqueID","Probability1"
6533,0.0741666666666667
6534,0.16
6535,0.982833333333333
6536,0.3625
6537,0.305833333333333
6538,0.819
6539,0.811666666666667
6540,0.122833333333333
6541,0.08
6542,0.0035
6543,0.0228333333333333
6544,0.721333333333333
6545,0.00166666666666667
6546,0.00183333333333333
6547,0.00483333333333333
6548,0.8985
6549,0.771333333333333
6550,0.2315
6551,0.426166666666667
6552,0.0153333333333333
6553,0.0456666666666667
6554,0.0268333333333333
6555,0.968166666666667
6556,0.005
6557,5e-04
6558,0.623166666666667
6559,0.00833333333333333
6560,0.9315
6561,0.297666666666667
6562,0.0261666666666667
6563,0.0161666666666667
6564,0.0306666666666667
6565,0.000833333333333333
6566,0.1075
6567,0.180166666666667
6568,0.938
6569,0.959
6570,0.0276666666666667
6571,0.123333333333333
6572,0.875333333333333
6573,0.983166666666667
6574,0.954333333333333
6575,0.0398333333333333
6576,0.681333333333333
6577,0.000833333333333333
6578,5e-04
6579,0.0175
6580,0.003
6581,0.600666666666667
6582,0.0223333333333333
6583,0.0168333333333333
6584,0.0838333333333333
6585,0.00216666666666667
6586,0.162666666666667
6587,0.374666666666667
6588,0
6589,0.000333333333333333
6590,0.156666666666667
6591,0.853666666666667
6592,0.0165
6593,0.0153333333333333
6594,0.0208333333333333
6595,0.00533333333333333
6596,0.00816666666666667
6597,0.00366666666666667
6598,0.00566666666666667
6599,5e-04
6600,0.359666666666667
6601,0.171833333333333
6602,0
6603,0.000333333333333333
6604,0.0306666666666667
6605,0.172166666666667
6606,0.892333333333333
6607,0.00783333333333333
6608,0.893
6609,0.644333333333333
6610,0.000166666666666667
6611,0.00416666666666667
6612,0.4805
6613,0.00466666666666667
6614,0.0843333333333333
6615,5e-04
6616,0.107666666666667
6617,0.0688333333333333
6618,0.0266666666666667
6619,0.0976666666666667
6620,0.000333333333333333
6621,0.0485
6622,0.0261666666666667
6623,0.00216666666666667
6624,0.0246666666666667
6625,0.00716666666666667
6626,0
6627,0.00116666666666667
6628,0.00166666666666667
6629,0.100666666666667
6630,0
6631,0.051
6632,0.264
6633,0.899666666666667
6634,0.043
6635,0.390666666666667
6636,0.338666666666667
6637,0.485166666666667
6638,0.348
6639,0.213166666666667
6640,0.261
6641,0.279166666666667
6642,0.280166666666667
6643,0.483666666666667
6644,0.290333333333333
6645,0.536166666666667
6646,0.3955
6647,0.023
6648,0.0278333333333333
6649,0.22
6650,0.9695
6651,0
6652,0.000666666666666667
6653,0.0511666666666667
6654,0.00333333333333333
6655,0.2955
6656,0.0798333333333333
6657,0.00966666666666667
6658,0.0525
6659,0.00533333333333333
6660,0.238166666666667
6661,0.000166666666666667
6662,0.000833333333333333
6663,0.0136666666666667
6664,0.261833333333333
6665,0.0133333333333333
6666,0
6667,0.0351666666666667
6668,0.014
6669,0.000333333333333333
6670,0.873
6671,0.831
6672,0.00316666666666667
6673,0.0431666666666667
6674,0.0701666666666667
6675,0.0025
6676,0.00133333333333333
6677,0.0313333333333333
6678,0.00516666666666667
6679,0.00166666666666667
6680,0.88
6681,0.00433333333333333
6682,0.0275
6683,0.141833333333333
6684,0.318666666666667
6685,0.00916666666666667
6686,0.0426666666666667
6687,0.0153333333333333
6688,0.992333333333333
6689,0.000166666666666667
6690,0.042
6691,0.141
6692,0.144833333333333
6693,0
6694,0.982833333333333
6695,0.0431666666666667
6696,5e-04
6697,0.865833333333333
6698,0.0901666666666667
6699,0.0503333333333333
6700,0.00916666666666667
6701,0.678166666666667
6702,0.0223333333333333
6703,0.0441666666666667
6704,0.0148333333333333
6705,0.0045
6706,0.000833333333333333
6707,0.169
6708,0.0176666666666667
6709,0.00766666666666667
6710,0.0283333333333333
6711,0.00683333333333333
6712,0.0715
6713,0.0298333333333333
6714,0.156833333333333
6715,0.00783333333333333
6716,0.0075
6717,0
6718,0.311166666666667
6719,0.0678333333333333
6720,0.9865
6721,0
6722,0.00633333333333333
6723,0.832
6724,0.145666666666667
6725,0.299
6726,0.048
6727,0.529833333333333
6728,0.619
6729,5e-04
6730,0
6731,0.310166666666667
6732,0.00483333333333333
6733,0.0426666666666667
6734,0.0361666666666667
6735,0.0176666666666667
6736,0.0716666666666667
6737,0.00416666666666667
6738,0.122333333333333
6739,0.173333333333333
6740,0
6741,0.2455
6742,0.000333333333333333
6743,0.034
6744,0.448666666666667
6745,0.332333333333333
6746,0.0215
6747,0.00133333333333333
6748,0.0218333333333333
6749,0.0765
6750,0.953
6751,0.0248333333333333
6752,0.314333333333333
6753,0.3275
6754,0.0121666666666667
6755,0.000166666666666667
6756,0.0505
6757,0.150166666666667
6758,0.0773333333333333
6759,0.00316666666666667
6760,0.0255
6761,0.0455
6762,0.000666666666666667
6763,0.0025
6764,0.911166666666667
6765,0.063
6766,5e-04
6767,0.0178333333333333
6768,0.0848333333333333
6769,0.00916666666666667
6770,0.108833333333333
6771,0.0506666666666667
6772,0.0103333333333333
6773,0.0321666666666667
6774,0.000166666666666667
6775,0.475166666666667
6776,0.00633333333333333
