"UniqueID","Probability1"
6533,0.000166666666666667
6534,0.0981666666666667
6535,0.998833333333333
6536,0.314166666666667
6537,0.0626666666666667
6538,0.872166666666667
6539,0.874333333333333
6540,0.00366666666666667
6541,0.0218333333333333
6542,0
6543,0.00166666666666667
6544,0.390666666666667
6545,0
6546,0.000166666666666667
6547,0
6548,0.873166666666667
6549,0.947
6550,0.8555
6551,0.236
6552,0.0645
6553,0.0241666666666667
6554,0.0778333333333333
6555,0.94
6556,0.00116666666666667
6557,0
6558,0.6785
6559,0
6560,0.856333333333333
6561,0.278833333333333
6562,0
6563,0
6564,0.0791666666666667
6565,0
6566,0.1275
6567,0.416833333333333
6568,0.975166666666667
6569,0.8115
6570,0.00183333333333333
6571,0.222
6572,0.6175
6573,0.968166666666667
6574,0.897166666666667
6575,0.0225
6576,0.7775
6577,0
6578,0
6579,0.00766666666666667
6580,0
6581,0.592833333333333
6582,0.00533333333333333
6583,0.000666666666666667
6584,0.093
6585,0.0035
6586,0.223
6587,0.129166666666667
6588,0
6589,0
6590,0.173166666666667
6591,0.956333333333333
6592,0.001
6593,0.00283333333333333
6594,0.0255
6595,0.00116666666666667
6596,0
6597,0
6598,5e-04
6599,0
6600,0.501833333333333
6601,0.2695
6602,0
6603,0.000333333333333333
6604,0.093
6605,0.203
6606,0.7465
6607,0.001
6608,0.8295
6609,0.697666666666667
6610,0
6611,0.002
6612,0.524666666666667
6613,0.000666666666666667
6614,0.00633333333333333
6615,0.000166666666666667
6616,0.0955
6617,0.0118333333333333
6618,0.00983333333333333
6619,0.015
6620,0.000333333333333333
6621,0.0183333333333333
6622,0.0131666666666667
6623,0.002
6624,0
6625,0.000166666666666667
6626,0
6627,0.000333333333333333
6628,0
6629,0.141166666666667
6630,0
6631,0.103166666666667
6632,0.258
6633,0.888333333333333
6634,0.0415
6635,0.484666666666667
6636,0.3455
6637,0.462333333333333
6638,0.3505
6639,0.187833333333333
6640,0.221666666666667
6641,0.2785
6642,0.282666666666667
6643,0.351
6644,0.272333333333333
6645,0.4345
6646,0.296833333333333
6647,0.0468333333333333
6648,0.0241666666666667
6649,0.302
6650,0.956833333333333
6651,0
6652,0.000666666666666667
6653,0.085
6654,0
6655,0.0925
6656,0.208166666666667
6657,0.00366666666666667
6658,0.0391666666666667
6659,0.00683333333333333
6660,0.286166666666667
6661,0
6662,0
6663,0.000333333333333333
6664,0.209666666666667
6665,0.0138333333333333
6666,0
6667,0.0065
6668,0.0456666666666667
6669,0
6670,0.724333333333333
6671,0.816
6672,0.002
6673,0.0518333333333333
6674,0.0075
6675,0.000166666666666667
6676,0
6677,0.000166666666666667
6678,0.00233333333333333
6679,0.00116666666666667
6680,0.900833333333333
6681,0.0111666666666667
6682,0.021
6683,0.144
6684,0.194166666666667
6685,0
6686,0.0346666666666667
6687,0.0171666666666667
6688,0.9485
6689,0.000166666666666667
6690,0.1535
6691,0.379
6692,0.170166666666667
6693,0
6694,0.963333333333333
6695,0.0183333333333333
6696,0
6697,0.883666666666667
6698,0.0025
6699,0.0443333333333333
6700,0.00233333333333333
6701,0.827666666666667
6702,0.000833333333333333
6703,0.0365
6704,0.0035
6705,0.0471666666666667
6706,0
6707,0.178
6708,0.00633333333333333
6709,0.0015
6710,0.00216666666666667
6711,0.013
6712,0.0276666666666667
6713,0.00666666666666667
6714,0.041
6715,0.00966666666666667
6716,0
6717,0.00533333333333333
6718,0.391333333333333
6719,0.136166666666667
6720,0.953333333333333
6721,0
6722,0.000166666666666667
6723,0.887833333333333
6724,0.06
6725,0.161166666666667
6726,0.0831666666666667
6727,0.6875
6728,0.9335
6729,0
6730,0
6731,0.173333333333333
6732,0
6733,0.00416666666666667
6734,0.0336666666666667
6735,0.182333333333333
6736,5e-04
6737,0.00166666666666667
6738,0.2805
6739,0.194166666666667
6740,0
6741,0.682333333333333
6742,0
6743,0.0518333333333333
6744,0.27
6745,0.511166666666667
6746,0.00433333333333333
6747,0.002
6748,0.031
6749,0.0406666666666667
6750,0.821333333333333
6751,0.00233333333333333
6752,0.528166666666667
6753,0.275833333333333
6754,0.0136666666666667
6755,0
6756,0.00966666666666667
6757,0.243333333333333
6758,0.127166666666667
6759,0.000333333333333333
6760,0.0158333333333333
6761,0.008
6762,0.003
6763,0
6764,0.723333333333333
6765,0.0733333333333333
6766,0.000166666666666667
6767,0.00716666666666667
6768,0.0936666666666667
6769,0.00933333333333333
6770,0.126333333333333
6771,0.000666666666666667
6772,0.0231666666666667
6773,0.0311666666666667
6774,0
6775,0.435333333333333
6776,0.00966666666666667
6777,0
6778,0.1095
6779,0.154833333333333
6780,0.948
6781,0.275833333333333
6782,0.00416666666666667
6783,0.00816666666666667
6784,0.018
6785,0.158666666666667
6786,0.00183333333333333
6787,0.774166666666667
6788,0.140833333333333
6789,0.0105
6790,0.022
6791,0.00816666666666667
6792,0.00116666666666667
6793,0.309666666666667
6794,0
6795,0.0791666666666667
6796,0.000166666666666667
6797,0.0361666666666667
6798,0.000833333333333333
6799,0.0515
6800,0.0165
6801,0.112833333333333
6802,0.008
6803,0
6804,0
6805,0.00166666666666667
6806,0
6807,0.998333333333333
6808,0.999833333333333
6809,0.490166666666667
6810,0.8965
6811,0.0761666666666667
6812,0.1155
6813,0
6814,0.00916666666666667
6815,0.143333333333333
6816,0.935333333333333
6817,0.1775
6818,0.049
6819,0.9355
6820,0.00666666666666667
6821,0.00183333333333333
6822,0.059
6823,0.345333333333333
6824,0.134666666666667
6825,0.9365
6826,0
6827,0.125
6828,0
6829,0.2205
6830,0.0276666666666667
6831,0.310333333333333
6832,0.0243333333333333
6833,0.0128333333333333
6834,0.000333333333333333
6835,0.956833333333333
6836,0.0025
6837,0.06
6838,0.397
6839,0
